RESTAURANT NAME,COUNTRY,CITY,DAYS OF WEEK,START TIME(HOUR),START TIME(MINUTE),END TIME(HOUR),END TIME(MINUTE)
Arepa & Co,GB,London,5,10,00,22,30
Arepa & Co,GB,London,6,10,00,18,00
Asakusa,GB,London,0,18,00,23,30
Asakusa,GB,London,1,18,00,23,30
Asakusa,GB,London,2,18,00,23,30
Asakusa,GB,London,3,18,00,23,30
Asakusa,GB,London,4,18,00,23,30
Asakusa,GB,London,5,18,00,23,00
Assenheims 56,GB,London,0,06,30,15,00
Assenheims 56,GB,London,1,06,30,15,00
Assenheims 56,GB,London,2,06,30,15,00
Assenheims 56,GB,London,3,06,30,15,00
Assenheims 56,GB,London,4,06,30,15,00
Attendant,GB,London,0,08,00,18,00
Attendant,GB,London,1,08,00,18,00
Attendant,GB,London,2,08,00,18,00
Attendant,GB,London,3,08,00,18,00
Attendant,GB,London,4,08,00,18,00
Attendant,GB,London,5,10,00,17,00
Attendant,GB,London,6,10,00,17,00
B Bar,GB,London,0,09,00,23,00
B Bar,GB,London,1,09,00,23,00
B Bar,GB,London,2,09,00,23,00
B Bar,GB,London,3,09,00,23,00
B Bar,GB,London,4,09,00,23,00
B Bar,GB,London,5,12,00,23,00
B Bar,GB,London,6,12,00,17,00
Bailey's Fish and Chips,GB,London,0,12,00,22,30
Bailey's Fish and Chips,GB,London,1,12,00,22,30
Bailey's Fish and Chips,GB,London,2,12,00,22,30
Bailey's Fish and Chips,GB,London,3,12,00,22,30
Bailey's Fish and Chips,GB,London,4,12,00,23,00
Bailey's Fish and Chips,GB,London,5,12,00,23,00
Bailey's Fish and Chips,GB,London,6,12,00,22,30
Baiwei,GB,London,0,12,00,22,30
Baiwei,GB,London,1,12,00,22,30
Baiwei,GB,London,2,12,00,22,30
Baiwei,GB,London,3,12,00,22,30
Baiwei,GB,London,4,12,00,22,30
Baiwei,GB,London,5,12,00,22,30
Baiwei,GB,London,6,12,00,22,30
Balans Soho Society,GB,London,0,08,00,00,00
Balans Soho Society,GB,London,1,08,00,00,00
Balans Soho Society,GB,London,2,08,00,00,00
Balans Soho Society,GB,London,3,08,00,00,00
Balans Soho Society,GB,London,4,08,00,00,00
Balans Soho Society,GB,London,5,08,00,00,00
Balans Soho Society,GB,London,6,08,00,00,00
Balthazar,GB,London,0,07,30,00,00
Balthazar,GB,London,1,07,30,00,00
Balthazar,GB,London,2,07,30,00,00
Balthazar,GB,London,3,07,30,00,00
Balthazar,GB,London,4,07,30,00,00
Balthazar,GB,London,5,09,00,00,00
Balthazar,GB,London,6,09,00,23,00
Banana Tree,GB,London,0,12,00,23,00
Banana Tree,GB,London,1,12,00,23,00
Banana Tree,GB,London,2,12,00,23,00
Banana Tree,GB,London,3,12,00,23,00
Banana Tree,GB,London,4,12,00,23,00
Banana Tree,GB,London,5,12,00,22,30
BAO - Soho,GB,London,0,12,00,15,00
BAO - Soho,GB,London,0,17,30,22,00
BAO - Soho,GB,London,1,12,00,15,00
BAO - Soho,GB,London,1,17,30,22,00
BAO - Soho,GB,London,2,12,00,15,00
BAO - Soho,GB,London,2,17,30,22,00
BAO - Soho,GB,London,3,12,00,15,00
BAO - Soho,GB,London,3,17,30,22,00
BAO - Soho,GB,London,4,12,00,15,00
BAO - Soho,GB,London,4,17,30,22,00
BAO - Soho,GB,London,5,12,00,15,00
BAO - Soho,GB,London,5,17,30,22,00
Barge House,GB,London,1,11,00,22,00
Barge House,GB,London,2,11,00,22,00
Barge House,GB,London,3,11,00,22,00
Barge House,GB,London,4,11,00,23,30
Barge House,GB,London,5,11,00,23,30
Barge House,GB,London,6,11,00,20,00
Barrafina,GB,London,0,12,00,15,00
Barrafina,GB,London,0,17,00,23,00
Barrafina,GB,London,1,12,00,15,00
Barrafina,GB,London,1,17,00,23,00
Barrafina,GB,London,2,12,00,15,00
Barrafina,GB,London,2,17,00,23,00
Barrafina,GB,London,3,12,00,15,00
Barrafina,GB,London,3,17,00,23,00
Barrafina,GB,London,4,12,00,15,00
Barrafina,GB,London,4,17,00,23,00
Barrafina,GB,London,5,12,00,15,00
Barrafina,GB,London,5,17,00,23,00
Barrafina,GB,London,6,13,00,15,30
Barrafina,GB,London,6,17,30,22,00
Beagle,GB,London,0,12,00,23,30
Beagle,GB,London,1,12,00,23,30
Beagle,GB,London,2,12,00,23,30
Beagle,GB,London,3,12,00,23,30
Beagle,GB,London,4,12,00,23,30
Beagle,GB,London,5,11,00,23,30
Beagle,GB,London,6,11,00,23,30
Beirut Express,GB,London,0,07,00,02,00
Beirut Express,GB,London,1,07,00,02,00
Beirut Express,GB,London,2,07,00,02,00
Beirut Express,GB,London,3,07,00,02,00
Beirut Express,GB,London,4,07,00,02,00
Beirut Express,GB,London,5,07,00,02,00
Beirut Express,GB,London,6,07,00,02,00
Belgo Centraal,GB,London,0,12,00,23,00
Belgo Centraal,GB,London,1,12,00,23,00
Belgo Centraal,GB,London,2,12,00,23,00
Belgo Centraal,GB,London,3,12,00,23,00
Belgo Centraal,GB,London,4,12,00,23,30
Belgo Centraal,GB,London,5,12,00,23,30
Belgo Centraal,GB,London,6,12,00,22,30
Bengal Restaurant,GB,London,0,12,00,14,30
Bengal Restaurant,GB,London,0,17,30,23,30
Bengal Restaurant,GB,London,1,12,00,14,30
Bengal Restaurant,GB,London,1,17,30,23,30
Bengal Restaurant,GB,London,2,12,00,14,30
Bengal Restaurant,GB,London,2,17,30,23,30
Bengal Restaurant,GB,London,3,12,00,14,30
Bengal Restaurant,GB,London,3,17,30,23,30
Bengal Restaurant,GB,London,4,12,00,14,30
Bengal Restaurant,GB,London,4,17,30,23,30
Bengal Restaurant,GB,London,5,12,00,14,30
Bengal Restaurant,GB,London,5,17,30,23,30
Bengal Restaurant,GB,London,6,12,00,23,30
Benito's Hat,GB,London,0,11,30,22,00
Benito's Hat,GB,London,1,11,30,22,00
Benito's Hat,GB,London,2,11,30,22,00
Benito's Hat,GB,London,3,11,30,23,00
Benito's Hat,GB,London,4,11,30,23,00
Benito's Hat,GB,London,5,11,30,23,00
Benito's Hat,GB,London,6,11,30,22,00
Berners Tavern,GB,London,0,07,00,00,00
Berners Tavern,GB,London,1,07,00,00,00
Berners Tavern,GB,London,2,07,00,00,00
Berners Tavern,GB,London,3,07,00,00,00
Berners Tavern,GB,London,4,07,00,00,00
Berners Tavern,GB,London,5,07,00,00,00
Berners Tavern,GB,London,6,11,00,16,00
Best Mangal,GB,London,0,12,00,23,30
Best Mangal,GB,London,1,12,00,23,30
Best Mangal,GB,London,2,12,00,23,30
Best Mangal,GB,London,3,12,00,23,30
Best Mangal,GB,London,4,12,00,00,00
Best Mangal,GB,London,5,12,00,00,00
Best Mangal,GB,London,6,12,00,00,00
Bibimbap Soho,GB,London,0,12,00,15,00
Bibimbap Soho,GB,London,0,18,00,22,30
Bibimbap Soho,GB,London,1,12,00,15,00
Bibimbap Soho,GB,London,1,18,00,22,30
Bibimbap Soho,GB,London,2,12,00,15,00
Bibimbap Soho,GB,London,2,18,00,22,30
Bibimbap Soho,GB,London,3,12,00,15,00
Bibimbap Soho,GB,London,3,18,00,22,30
Bibimbap Soho,GB,London,4,12,00,15,00
Bibimbap Soho,GB,London,4,18,00,22,30
Bibimbap Soho,GB,London,5,12,00,23,00
Bibimbap Soho,GB,London,6,12,00,23,00
Big Apple Hot Dogs,GB,London,0,12,00,14,00
Big Apple Hot Dogs,GB,London,1,12,00,14,00
Big Apple Hot Dogs,GB,London,2,12,00,14,00
Big Apple Hot Dogs,GB,London,3,12,00,14,00
Big Apple Hot Dogs,GB,London,4,12,00,23,00
Big Apple Hot Dogs,GB,London,5,12,00,23,00
Big Apple Hot Dogs,GB,London,6,12,00,23,00
Bill's,GB,London,0,08,00,23,00
Bill's,GB,London,1,08,00,23,00
Bill's,GB,London,2,08,00,23,00
Bill's,GB,London,3,08,00,23,00
Bill's,GB,London,4,08,00,23,00
Bill's,GB,London,5,08,00,23,00
Bill's,GB,London,6,09,00,22,30
Bizzarro,GB,London,0,12,00,15,00
Bizzarro,GB,London,0,17,00,23,30
Bizzarro,GB,London,1,12,00,23,30
Bizzarro,GB,London,2,12,00,23,30
Bizzarro,GB,London,3,12,00,23,30
Bizzarro,GB,London,4,12,00,23,30
Bizzarro,GB,London,5,12,00,23,30
Bizzarro,GB,London,6,12,00,23,30
Black Roe,GB,London,0,12,00,14,45
Black Roe,GB,London,0,18,00,22,45
Black Roe,GB,London,1,12,00,14,45
Black Roe,GB,London,1,18,00,22,45
Black Roe,GB,London,2,12,00,14,45
Black Roe,GB,London,2,18,00,22,45
Black Roe,GB,London,3,12,00,14,45
Black Roe,GB,London,3,18,00,22,45
Black Roe,GB,London,4,12,00,14,45
Black Roe,GB,London,4,18,00,22,45
Black Roe,GB,London,5,01,00,14,45
Black Roe,GB,London,5,18,00,22,45
Blacklock,GB,London,0,12,00,15,00
Blacklock,GB,London,0,17,00,23,30
Blacklock,GB,London,1,12,00,15,00
Blacklock,GB,London,1,17,00,23,30
Blacklock,GB,London,2,12,00,15,00
Blacklock,GB,London,2,17,00,23,30
Blacklock,GB,London,3,12,00,15,00
Blacklock,GB,London,3,17,00,23,30
Blacklock,GB,London,4,12,00,15,00
Blacklock,GB,London,4,17,00,23,30
Blacklock,GB,London,5,12,00,23,30
Blacklock,GB,London,6,12,00,18,00
Bleecker St.,GB,London,0,11,30,21,00
Bleecker St.,GB,London,1,11,30,21,00
Bleecker St.,GB,London,2,11,30,21,00
Bleecker St.,GB,London,3,11,30,21,00
Bleecker St.,GB,London,4,11,30,21,00
Bleecker St.,GB,London,5,11,30,21,00
Bleecker St.,GB,London,6,11,30,21,00
Blessing's,GB,London,1,11,00,00,00
Blessing's,GB,London,2,11,00,00,00
Blessing's,GB,London,3,11,00,01,00
Blessing's,GB,London,4,11,00,01,00
Blessing's,GB,London,5,11,00,01,00
Blessing's,GB,London,6,11,00,23,00
Blue Door Bistro,GB,London,0,07,00,10,00
Blue Door Bistro,GB,London,0,12,30,14,30
Blue Door Bistro,GB,London,0,17,30,22,30
Blue Door Bistro,GB,London,1,07,00,10,00
Blue Door Bistro,GB,London,1,12,30,14,30
Blue Door Bistro,GB,London,1,17,30,22,30
Blue Door Bistro,GB,London,2,07,00,10,00
Blue Door Bistro,GB,London,2,12,30,14,30
Blue Door Bistro,GB,London,2,17,30,22,30
Blue Door Bistro,GB,London,3,07,00,10,00
Blue Door Bistro,GB,London,3,12,30,14,30
Blue Door Bistro,GB,London,3,17,30,22,30
Blue Door Bistro,GB,London,4,07,00,10,00
Blue Door Bistro,GB,London,4,12,30,14,30
Blue Door Bistro,GB,London,4,17,30,22,30
Blue Door Bistro,GB,London,5,07,00,11,00
Blue Door Bistro,GB,London,5,12,30,14,30
Blue Door Bistro,GB,London,5,17,30,22,30
Blue Door Bistro,GB,London,6,07,00,12,00
Blue Door Bistro,GB,London,6,13,00,14,30
Blue Door Bistro,GB,London,6,17,30,21,30
Bocca Di Lupo,GB,London,0,12,00,15,00
Bocca Di Lupo,GB,London,0,17,00,23,00
Bocca Di Lupo,GB,London,1,12,00,15,00
Bocca Di Lupo,GB,London,1,17,00,23,00
Bocca Di Lupo,GB,London,2,12,00,15,00
Bocca Di Lupo,GB,London,2,17,00,23,00
Bocca Di Lupo,GB,London,3,12,00,15,00
Bocca Di Lupo,GB,London,3,17,00,23,00
Bocca Di Lupo,GB,London,4,12,00,15,00
Bocca Di Lupo,GB,London,4,17,00,23,00
Bocca Di Lupo,GB,London,5,12,00,15,00
Bocca Di Lupo,GB,London,5,17,00,23,00
Bocca Di Lupo,GB,London,6,12,00,15,00
Bocca Di Lupo,GB,London,6,17,00,21,30
Bodean's,GB,London,0,12,00,23,00
Bodean's,GB,London,1,12,00,23,00
Bodean's,GB,London,2,12,00,23,00
Bodean's,GB,London,3,12,00,23,00
Bodean's,GB,London,4,11,30,23,00
Bodean's,GB,London,5,11,30,23,00
Bodean's,GB,London,6,11,30,22,30
Bone Daddies,GB,London,0,12,00,22,00
Bone Daddies,GB,London,1,12,00,23,00
Bone Daddies,GB,London,2,12,00,23,00
Bone Daddies,GB,London,3,12,00,23,30
Bone Daddies,GB,London,4,12,00,23,30
Bone Daddies,GB,London,5,12,00,23,30
Bone Daddies,GB,London,6,12,00,21,30
Boot and Flogger,GB,London,0,11,00,22,00
Boot and Flogger,GB,London,1,11,00,23,00
Boot and Flogger,GB,London,2,11,00,23,00
Boot and Flogger,GB,London,3,11,00,23,00
Boot and Flogger,GB,London,4,11,00,23,00
Boot and Flogger,GB,London,5,11,00,22,00
Boot and Flogger,GB,London,6,12,00,18,00
Boqueria,GB,London,0,17,00,23,00
Boqueria,GB,London,1,17,00,23,00
Boqueria,GB,London,2,17,00,23,00
Boqueria,GB,London,3,17,00,23,00
Boqueria,GB,London,4,12,30,00,00
Boqueria,GB,London,5,12,30,00,00
Boqueria,GB,London,6,12,30,22,00
Bottega Prelibato,GB,London,0,08,00,23,00
Bottega Prelibato,GB,London,1,08,00,23,00
Bottega Prelibato,GB,London,2,08,00,23,00
Bottega Prelibato,GB,London,3,08,00,23,00
Bottega Prelibato,GB,London,4,08,00,23,00
Bottega Prelibato,GB,London,5,11,00,23,00
Brasserie Zédel,GB,London,0,11,30,00,00
Brasserie Zédel,GB,London,1,11,30,00,00
Brasserie Zédel,GB,London,2,11,30,00,00
Brasserie Zédel,GB,London,3,11,30,00,00
Brasserie Zédel,GB,London,4,11,30,00,00
Brasserie Zédel,GB,London,5,11,30,00,00
Brasserie Zédel,GB,London,6,11,30,23,00
Bravas Tapas,GB,London,0,12,00,22,30
Bravas Tapas,GB,London,1,12,00,22,30
Bravas Tapas,GB,London,2,12,00,22,30
Bravas Tapas,GB,London,3,12,00,22,30
Bravas Tapas,GB,London,4,12,00,22,30
Bravas Tapas,GB,London,5,12,00,22,30
Bravas Tapas,GB,London,6,12,00,22,30
Brawn,GB,London,0,18,00,23,00
Brawn,GB,London,1,18,00,23,00
Brawn,GB,London,2,18,00,23,00
Brawn,GB,London,3,12,00,15,00
Brawn,GB,London,3,18,00,23,00
Brawn,GB,London,4,12,00,15,00
Brawn,GB,London,4,18,00,23,00
Brawn,GB,London,5,12,00,15,00
Brawn,GB,London,5,18,00,23,00
Brawn,GB,London,6,12,00,16,00
Bruno's Deli,GB,London,0,09,00,09,15
Bruno's Deli,GB,London,1,07,00,22,00
Bruno's Deli,GB,London,2,07,00,22,00
Bruno's Deli,GB,London,3,07,00,22,00
Bruno's Deli,GB,London,4,07,00,22,00
Bruno's Deli,GB,London,5,07,00,22,00
Buen Ayre,GB,London,0,12,00,15,00
Buen Ayre,GB,London,0,18,00,22,30
Buen Ayre,GB,London,1,12,00,15,00
Buen Ayre,GB,London,1,18,00,22,30
Buen Ayre,GB,London,2,12,00,15,00
Buen Ayre,GB,London,2,18,00,22,30
Buen Ayre,GB,London,3,12,00,15,00
Buen Ayre,GB,London,3,18,00,22,30
Buen Ayre,GB,London,4,12,00,15,00
Buen Ayre,GB,London,4,18,00,22,30
Buen Ayre,GB,London,5,12,00,15,30
Buen Ayre,GB,London,5,18,00,22,30
Buen Ayre,GB,London,6,12,00,15,30
Buen Ayre,GB,London,6,18,00,22,30
Builders Arms,GB,London,0,11,00,23,00
Builders Arms,GB,London,1,11,00,23,00
Builders Arms,GB,London,2,11,00,23,00
Builders Arms,GB,London,3,11,00,23,00
Builders Arms,GB,London,4,11,00,23,00
Builders Arms,GB,London,5,12,00,23,00
Builders Arms,GB,London,6,10,00,22,30
BunBunBun Vietnamese Food,GB,London,0,12,00,23,00
BunBunBun Vietnamese Food,GB,London,1,12,00,23,00
BunBunBun Vietnamese Food,GB,London,2,12,00,23,00
BunBunBun Vietnamese Food,GB,London,3,12,00,23,00
BunBunBun Vietnamese Food,GB,London,4,12,00,23,00
BunBunBun Vietnamese Food,GB,London,5,12,00,23,00
BunBunBun Vietnamese Food,GB,London,6,12,00,23,00
Burger & Lobster,GB,London,0,12,00,22,30
Burger & Lobster,GB,London,1,12,00,22,30
Burger & Lobster,GB,London,2,12,00,22,30
Burger & Lobster,GB,London,3,12,00,22,30
Burger & Lobster,GB,London,4,12,00,22,30
Burger & Lobster,GB,London,5,12,00,22,30
Burger & Lobster,GB,London,6,12,00,22,30
Burger and Shake,GB,London,0,12,00,22,30
Burger and Shake,GB,London,1,12,00,22,30
Burger and Shake,GB,London,2,12,00,22,30
Burger and Shake,GB,London,3,12,00,22,30
Burger and Shake,GB,London,4,12,00,22,30
Burger and Shake,GB,London,5,12,00,22,30
Burger and Shake,GB,London,6,12,30,22,00
Busaba Eathai Bloomsbury,GB,London,0,12,00,23,00
Busaba Eathai Bloomsbury,GB,London,1,12,00,23,00
Busaba Eathai Bloomsbury,GB,London,2,12,00,23,00
Busaba Eathai Bloomsbury,GB,London,3,12,00,23,00
Busaba Eathai Bloomsbury,GB,London,4,12,00,23,30
Busaba Eathai Bloomsbury,GB,London,5,12,00,23,30
Busaba Eathai Bloomsbury,GB,London,6,12,00,22,30
Busaba Eathai Marylebone,GB,London,0,12,00,23,00
Busaba Eathai Marylebone,GB,London,1,12,00,23,00
Busaba Eathai Marylebone,GB,London,2,12,00,23,00
Busaba Eathai Marylebone,GB,London,3,12,00,23,00
Busaba Eathai Marylebone,GB,London,4,12,00,23,30
Busaba Eathai Marylebone,GB,London,5,12,00,23,30
Busaba Eathai Marylebone,GB,London,6,12,00,22,00
Busaba,GB,London,0,12,00,23,00
Busaba,GB,London,1,12,00,23,00
Busaba,GB,London,2,12,00,23,00
Busaba,GB,London,3,12,00,23,00
Busaba,GB,London,4,12,00,23,30
Busaba,GB,London,5,12,00,23,30
Busaba,GB,London,6,12,00,22,30
Byron,GB,London,0,11,30,23,30
Byron,GB,London,1,11,30,23,30
Byron,GB,London,2,11,30,23,30
Byron,GB,London,3,11,30,23,30
Byron,GB,London,4,11,30,00,00
Byron,GB,London,5,11,00,00,00
Byron,GB,London,6,11,00,22,30
Cafe 338,GB,London,0,06,00,17,30
Cafe 338,GB,London,1,06,00,17,30
Cafe 338,GB,London,2,06,00,17,30
Cafe 338,GB,London,3,06,00,17,30
Cafe 338,GB,London,4,06,00,17,30
Cafe 338,GB,London,5,06,00,17,30
Cafe 338,GB,London,6,06,00,16,30
Cafe Bella Maria,GB,London,0,07,00,17,00
Cafe Bella Maria,GB,London,1,07,00,17,00
Cafe Bella Maria,GB,London,2,07,00,17,00
Cafe Bella Maria,GB,London,3,07,00,17,00
Cafe Bella Maria,GB,London,4,07,00,17,00
Cafe Bella Maria,GB,London,5,09,00,18,00
Cafe Bella Maria,GB,London,6,10,00,18,00
Cafe East,GB,London,0,11,00,15,00
Cafe East,GB,London,0,17,30,22,30
Cafe East,GB,London,2,11,00,15,00
Cafe East,GB,London,2,17,30,22,30
Cafe East,GB,London,3,11,00,15,00
Cafe East,GB,London,3,17,30,22,30
Cafe East,GB,London,4,17,30,22,30
Cafe East,GB,London,5,11,00,22,30
Cafe East,GB,London,6,12,00,22,00
Cafe Mama Pho,GB,London,0,11,30,15,00
Cafe Mama Pho,GB,London,0,17,00,22,30
Cafe Mama Pho,GB,London,2,11,30,15,00
Cafe Mama Pho,GB,London,2,17,00,22,30
Cafe Mama Pho,GB,London,3,11,30,15,00
Cafe Mama Pho,GB,London,3,17,00,22,30
Cafe Mama Pho,GB,London,4,11,30,15,00
Cafe Mama Pho,GB,London,4,17,00,22,30
Cafe Mama Pho,GB,London,5,11,30,15,00
Cafe Mama Pho,GB,London,5,17,00,22,30
Cafe Mama Pho,GB,London,6,12,00,22,00
Cafe Murano,GB,London,0,12,00,22,30
Cafe Murano,GB,London,1,12,00,22,30
Cafe Murano,GB,London,2,12,00,22,30
Cafe Murano,GB,London,3,12,00,22,30
Cafe Murano,GB,London,4,12,00,22,30
Cafe Murano,GB,London,5,12,00,22,30
Cafe Murano,GB,London,6,11,30,16,30
Cafe Rio,GB,London,0,08,00,20,00
Cafe Rio,GB,London,1,08,00,20,00
Cafe Rio,GB,London,2,08,00,20,00
Cafe Rio,GB,London,3,08,00,20,00
Cafe Rio,GB,London,4,08,00,20,00
Cafe Rio,GB,London,5,10,00,18,00
Cah-Chi,GB,London,1,18,00,23,00
Cah-Chi,GB,London,2,18,00,23,00
Cah-Chi,GB,London,3,18,00,23,00
Cah-Chi,GB,London,4,18,00,23,00
Cah-Chi,GB,London,5,12,00,15,00
Cah-Chi,GB,London,5,17,00,23,00
Cah-Chi,GB,London,6,12,00,15,00
Cah-Chi,GB,London,6,17,00,23,00
Caravan,GB,London,0,08,00,22,30
Caravan,GB,London,1,08,00,23,00
Caravan,GB,London,2,08,00,23,00
Caravan,GB,London,3,08,00,23,00
Caravan,GB,London,4,08,00,00,00
Caravan,GB,London,5,10,00,00,00
Caravan,GB,London,6,10,00,16,00
Carpenter's Arms,GB,London,0,16,00,23,30
Carpenter's Arms,GB,London,1,16,00,23,30
Carpenter's Arms,GB,London,2,16,00,23,30
Carpenter's Arms,GB,London,3,12,00,23,30
Carpenter's Arms,GB,London,4,12,00,00,30
Carpenter's Arms,GB,London,5,12,00,00,30
Carpenter's Arms,GB,London,6,12,00,23,30
Carrots + Daikon,GB,London,0,12,00,15,30
Carrots + Daikon,GB,London,0,18,00,21,00
Carrots + Daikon,GB,London,1,12,00,15,30
Carrots + Daikon,GB,London,1,18,00,21,00
Carrots + Daikon,GB,London,2,12,00,15,30
Carrots + Daikon,GB,London,2,18,00,21,00
Carrots + Daikon,GB,London,3,12,00,15,30
Carrots + Daikon,GB,London,3,18,00,21,00
Carrots + Daikon,GB,London,4,12,00,15,30
Carrots + Daikon,GB,London,4,18,00,21,00
Carrots + Daikon,GB,London,5,12,00,21,00
Caxton Grill,GB,London,0,11,30,23,00
Caxton Grill,GB,London,1,11,30,23,00
Caxton Grill,GB,London,2,11,30,23,00
Caxton Grill,GB,London,3,11,30,23,00
Caxton Grill,GB,London,4,11,30,23,00
Caxton Grill,GB,London,5,11,30,23,00
Caxton Grill,GB,London,6,11,30,23,00
Cây Tre,GB,London,0,11,00,23,00
Cây Tre,GB,London,1,11,00,23,00
Cây Tre,GB,London,2,11,00,23,00
Cây Tre,GB,London,3,11,00,23,00
Cây Tre,GB,London,4,11,00,23,00
Cây Tre,GB,London,5,11,00,23,00
Cây Tre,GB,London,6,11,00,23,00
Cecconi's,GB,London,0,07,00,23,30
Cecconi's,GB,London,1,07,00,23,30
Cecconi's,GB,London,2,07,00,23,30
Cecconi's,GB,London,3,07,00,23,30
Cecconi's,GB,London,4,07,00,23,30
Cecconi's,GB,London,5,12,00,23,30
Cecconi's,GB,London,6,12,00,22,30
Cereal Killer Cafe,GB,London,0,09,30,19,00
Cereal Killer Cafe,GB,London,1,09,30,19,00
Cereal Killer Cafe,GB,London,2,09,30,19,00
Cereal Killer Cafe,GB,London,3,09,30,19,00
Cereal Killer Cafe,GB,London,4,09,30,19,00
Cereal Killer Cafe,GB,London,5,09,30,19,00
Cereal Killer Cafe,GB,London,6,09,30,19,00
Chequers,GB,London,0,07,00,16,00
Chequers,GB,London,1,07,00,16,00
Chequers,GB,London,2,07,00,16,00
Chequers,GB,London,3,07,00,16,00
Chequers,GB,London,4,07,00,16,00
Chettinad Restaurant,GB,London,0,12,00,23,00
Chettinad Restaurant,GB,London,1,12,00,23,00
Chettinad Restaurant,GB,London,2,12,00,23,00
Chettinad Restaurant,GB,London,3,12,00,23,00
Chettinad Restaurant,GB,London,4,12,00,23,30
Chettinad Restaurant,GB,London,5,12,00,23,30
Chettinad Restaurant,GB,London,6,12,00,23,00
Chez Elles,GB,London,1,17,30,22,30
Chez Elles,GB,London,2,17,30,22,30
Chez Elles,GB,London,3,17,30,22,30
Chez Elles,GB,London,4,12,00,22,30
Chez Elles,GB,London,5,12,00,22,30
Chez Elles,GB,London,6,11,00,17,00
Chi Noodle,GB,London,0,11,30,15,00
Chi Noodle,GB,London,0,17,00,22,30
Chi Noodle,GB,London,1,11,30,23,00
Chi Noodle,GB,London,2,11,30,23,00
Chi Noodle,GB,London,3,11,30,23,00
Chi Noodle,GB,London,4,11,30,23,00
Chick n Sours,GB,London,1,18,00,23,00
Chick n Sours,GB,London,2,18,00,23,00
Chick n Sours,GB,London,3,18,00,23,00
Chick n Sours,GB,London,4,18,00,23,00
Chick n Sours,GB,London,5,12,00,16,00
Chick n Sours,GB,London,5,18,00,23,00
Chick n Sours,GB,London,6,12,00,16,00
Chick n Sours,GB,London,6,18,00,22,00
Chicken Shop,GB,London,1,17,00,00,00
Chicken Shop,GB,London,2,17,00,00,00
Chicken Shop,GB,London,3,17,00,00,00
Chicken Shop,GB,London,4,17,00,00,00
Chicken Shop,GB,London,5,12,00,00,00
Chicken Shop,GB,London,6,12,00,22,00
Chicks on Fire,GB,London,1,17,30,22,30
Chicks on Fire,GB,London,2,17,30,22,30
Chicks on Fire,GB,London,3,17,30,22,30
Chicks on Fire,GB,London,4,17,30,22,30
Chicks on Fire,GB,London,5,17,30,22,30
Chicks on Fire,GB,London,6,17,00,21,00
Chilango,GB,London,0,11,30,21,00
Chilango,GB,London,1,11,30,21,00
Chilango,GB,London,2,11,30,21,00
Chilango,GB,London,3,11,30,21,00
Chilango,GB,London,4,11,30,21,00
Chop Shop,GB,London,0,12,00,00,00
Chop Shop,GB,London,1,12,00,00,00
Chop Shop,GB,London,2,12,00,00,00
Chop Shop,GB,London,3,12,00,00,00
Chop Shop,GB,London,4,12,00,00,00
Chop Shop,GB,London,5,12,00,00,00
Chutneys,GB,London,0,12,00,23,30
Chutneys,GB,London,1,12,00,23,30
Chutneys,GB,London,2,12,00,23,30
Chutneys,GB,London,3,12,00,23,30
Chutneys,GB,London,4,12,00,23,30
Chutneys,GB,London,5,12,00,23,30
Chutneys,GB,London,6,12,00,23,30
Ciao Bella,GB,London,0,12,00,23,30
Ciao Bella,GB,London,1,12,00,23,30
Ciao Bella,GB,London,2,12,00,23,30
Ciao Bella,GB,London,3,12,00,23,30
Ciao Bella,GB,London,4,12,00,23,30
Ciao Bella,GB,London,5,12,00,23,30
Ciao Bella,GB,London,6,12,00,22,30
Cirilo's Noodle Bar & Grill,GB,London,0,17,00,23,00
Cirilo's Noodle Bar & Grill,GB,London,1,17,00,23,00
Cirilo's Noodle Bar & Grill,GB,London,2,11,30,23,00
Cirilo's Noodle Bar & Grill,GB,London,3,11,30,23,00
Cirilo's Noodle Bar & Grill,GB,London,4,11,30,23,00
Cirilo's Noodle Bar & Grill,GB,London,5,15,00,23,00
Cirilo's Noodle Bar & Grill,GB,London,6,15,00,23,00
Clockjack,GB,London,0,12,00,22,00
Clockjack,GB,London,1,12,00,22,00
Clockjack,GB,London,2,12,00,22,00
Clockjack,GB,London,3,12,00,23,00
Clockjack,GB,London,4,12,00,23,00
Clockjack,GB,London,5,12,00,23,00
Clockjack,GB,London,6,12,00,21,00
Clutch,GB,London,0,18,00,22,00
Clutch,GB,London,1,18,00,22,00
Clutch,GB,London,2,18,00,22,00
Clutch,GB,London,3,18,00,22,00
Clutch,GB,London,4,12,00,15,00
Clutch,GB,London,4,18,00,22,30
Clutch,GB,London,5,11,00,16,00
Clutch,GB,London,5,17,00,22,30
Clutch,GB,London,6,10,00,20,00
Conchiglia,GB,London,0,12,00,23,00
Conchiglia,GB,London,1,12,00,23,00
Conchiglia,GB,London,2,12,00,23,00
Conchiglia,GB,London,3,12,00,23,00
Conchiglia,GB,London,4,12,00,23,00
Conchiglia,GB,London,5,12,00,23,00
Conchiglia,GB,London,6,12,00,23,00
Corner Room,GB,London,0,07,00,10,30
Corner Room,GB,London,0,12,00,22,00
Corner Room,GB,London,1,07,00,10,30
Corner Room,GB,London,1,12,00,22,00
